Coverage,Length,Time,Dataset,Method,Algorithm,m
0.87,2.8552351086628622,0.012563146772556306,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507925,1.0231251881545798,Diabetes,OracleCP,RLM,1
0.9,2.8786860305041193,0.9884013889052942,Diabetes,OracleCP,RLM,10
0.92,2.8885854434747342,0.9817053668529256,Diabetes,OracleCP,RLM,100
1.0,2.8048576123909736,54.96480519068972,Diabetes,FullCP,RLM,1
0.9,2.8213267653757748,54.980497697224074,Diabetes,FullCP,RLM,10
0.9,2.8345915822247276,52.87117216290294,Diabetes,FullCP,RLM,100
1.0,2.674851726514234,0.7717308636889388,Diabetes,SplitCP,RLM,1
0.9,2.8510898348695806,0.07483007299924621,Diabetes,SplitCP,RLM,10
0.9,2.780090058974261,0.00762670720352101,Diabetes,SplitCP,RLM,100
1.0,2.8994521173208505,0.9830779712579024,Diabetes,RO-StabCP,RLM,1
1.0,2.8936747079756016,0.9835400757416697,Diabetes,RO-StabCP,RLM,10
0.92,2.9082292044883324,0.9517484718328708,Diabetes,RO-StabCP,RLM,100
1.0,2.897675019470539,0.9753537306101754,Diabetes,LOO-StabCP,RLM,1
1.0,2.894012858551382,0.10030576454514943,Diabetes,LOO-StabCP,RLM,10
0.92,2.907612089206373,0.01206978567915592,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165079305,1.0166289037123888,Diabetes,OracleCP,RLM,1
0.9,2.877696003872825,0.9892189733919037,Diabetes,OracleCP,RLM,10
0.95,2.9676842580812326,0.9965288287351888,Diabetes,OracleCP,RLM,100
1.0,2.8036109843424284,55.11542788332039,Diabetes,FullCP,RLM,1
0.9,2.829615086407767,54.85425019788759,Diabetes,FullCP,RLM,10
0.95,2.9099650112275595,53.804973181180905,Diabetes,FullCP,RLM,100
1.0,3.089737097471438,0.7439037916118707,Diabetes,SplitCP,RLM,1
0.9,2.772204043235985,0.07741339892008138,Diabetes,SplitCP,RLM,10
0.95,2.9848828018308535,0.008075753014762163,Diabetes,SplitCP,RLM,100
1.0,2.8836002197527715,0.9816519575998606,Diabetes,RO-StabCP,RLM,1
0.9,2.893924426967198,0.9823106858011167,Diabetes,RO-StabCP,RLM,10
0.95,2.9913797392655135,1.0305462293428762,Diabetes,RO-StabCP,RLM,100
1.0,2.8866168934344363,0.9804240013943244,Diabetes,LOO-StabCP,RLM,1
0.9,2.89376424283956,0.10043231939197106,Diabetes,LOO-StabCP,RLM,10
0.95,2.989631741148456,0.013510975227674773,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165078825,1.0178964714084262,Diabetes,OracleCP,RLM,1
1.0,2.8849130610194,1.0207472007072287,Diabetes,OracleCP,RLM,10
0.93,2.893528526255937,0.991782143432846,Diabetes,OracleCP,RLM,100
1.0,2.804209051430003,55.305127311330466,Diabetes,FullCP,RLM,1
1.0,2.828223231402771,55.05104499350231,Diabetes,FullCP,RLM,10
0.92,2.847323889288173,55.33756512062944,Diabetes,FullCP,RLM,100
1.0,2.868973340475103,0.7722260073202034,Diabetes,SplitCP,RLM,1
1.0,2.8760528914517556,0.07753995376690301,Diabetes,SplitCP,RLM,10
0.93,2.858869413414856,0.007675972596985263,Diabetes,SplitCP,RLM,100
1.0,2.901063805678486,0.9793346854055424,Diabetes,RO-StabCP,RLM,1
1.0,2.8990153288861475,0.9790644535397872,Diabetes,RO-StabCP,RLM,10
0.93,2.914121302031357,1.0095893438341066,Diabetes,RO-StabCP,RLM,100
1.0,2.89885899409245,0.9819688495238699,Diabetes,LOO-StabCP,RLM,1
1.0,2.8985795383554978,0.09999439944582637,Diabetes,LOO-StabCP,RLM,10
0.93,2.913042334330652,0.012579882863158994,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507893,0.9873758179772788,Diabetes,OracleCP,RLM,1
0.8,2.8721110841893305,0.9944318277966994,Diabetes,OracleCP,RLM,10
0.91,2.8868302270229065,0.9694993352530887,Diabetes,OracleCP,RLM,100
1.0,2.86707539826958,55.32075404433318,Diabetes,FullCP,RLM,1
0.8,2.8170647289175728,55.27801207164499,Diabetes,FullCP,RLM,10
0.89,2.8296079453154563,53.60742413922014,Diabetes,FullCP,RLM,100
1.0,2.869683920292163,0.8300587834519038,Diabetes,SplitCP,RLM,1
0.8,2.7974013125636876,0.07457294569141815,Diabetes,SplitCP,RLM,10
0.92,2.98648963914989,0.00768492994125149,Diabetes,SplitCP,RLM,100
1.0,2.8896691621398456,1.0370684328109898,Diabetes,RO-StabCP,RLM,1
0.8,2.8833594093921384,0.9866637707703623,Diabetes,RO-StabCP,RLM,10
0.91,2.911957773707507,0.9523745430531629,Diabetes,RO-StabCP,RLM,100
1.0,2.891211991796801,1.0385538637047835,Diabetes,LOO-StabCP,RLM,1
0.8,2.8834925895164303,0.10030777335224184,Diabetes,LOO-StabCP,RLM,10
0.91,2.911578861226138,0.012112215204627526,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507916,1.0136184304343003,Diabetes,OracleCP,RLM,1
1.0,2.886192270941561,0.984869906036843,Diabetes,OracleCP,RLM,10
0.95,2.942741177180744,0.9879875295381687,Diabetes,OracleCP,RLM,100
1.0,2.8034964850167157,55.964401153486605,Diabetes,FullCP,RLM,1
1.0,2.8389642517094233,54.293210465049285,Diabetes,FullCP,RLM,10
0.94,2.888584305986202,54.083932225103204,Diabetes,FullCP,RLM,100
1.0,2.844561034873002,0.7872783737106459,Diabetes,SplitCP,RLM,1
1.0,3.0120007279100602,0.07755602422364226,Diabetes,SplitCP,RLM,10
0.94,2.8745667134439357,0.007939978533253027,Diabetes,SplitCP,RLM,100
1.0,2.906254834664112,0.9862072790074945,Diabetes,RO-StabCP,RLM,1
1.0,2.9017951004084908,0.9821660516904633,Diabetes,RO-StabCP,RLM,10
0.95,2.967418131551087,0.9971169491021424,Diabetes,RO-StabCP,RLM,100
1.0,2.902271332896523,0.9825630218813873,Diabetes,LOO-StabCP,RLM,1
1.0,2.900857903035692,0.10298551320642012,Diabetes,LOO-StabCP,RLM,10
0.95,2.966326447816411,0.012439393989930792,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507917,0.9859696100644875,Diabetes,OracleCP,RLM,1
1.0,2.8857890824595542,0.9841206209913752,Diabetes,OracleCP,RLM,10
0.88,2.865084861386379,0.9911789370123912,Diabetes,OracleCP,RLM,100
1.0,2.866062418294475,54.09396637776686,Diabetes,FullCP,RLM,1
0.9,2.839557034016006,54.81991767587126,Diabetes,FullCP,RLM,10
0.87,2.817457226963073,53.773320519459496,Diabetes,FullCP,RLM,100
1.0,2.9896646181576023,0.7488750336697669,Diabetes,SplitCP,RLM,1
1.0,2.9732075899321457,0.07561953418656209,Diabetes,SplitCP,RLM,10
0.85,2.75750018966729,0.007620814213872176,Diabetes,SplitCP,RLM,100
1.0,2.8856205498591274,0.9801665267060669,Diabetes,RO-StabCP,RLM,1
1.0,2.900640073431758,0.9882085434244231,Diabetes,RO-StabCP,RLM,10
0.88,2.886875641441569,0.9444008566191187,Diabetes,RO-StabCP,RLM,100
1.0,2.8884354245949133,0.9860488330454898,Diabetes,LOO-StabCP,RLM,1
1.0,2.89972098893276,0.10621366620391787,Diabetes,LOO-StabCP,RLM,10
0.88,2.8856062481352187,0.01204244220718533,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507923,0.9969419929333101,Diabetes,OracleCP,RLM,1
0.9,2.8802774736592496,0.9939617669370762,Diabetes,OracleCP,RLM,10
0.9,2.879304017156914,0.9980244695080629,Diabetes,OracleCP,RLM,100
1.0,2.8667688732903347,54.07251675566048,Diabetes,FullCP,RLM,1
0.9,2.8288816747136254,54.89017771273528,Diabetes,FullCP,RLM,10
0.89,2.8289657025929067,55.47025969002851,Diabetes,FullCP,RLM,100
1.0,2.9050392039890918,0.7763852138228257,Diabetes,SplitCP,RLM,1
0.9,2.9475017701865283,0.07757410348747393,Diabetes,SplitCP,RLM,10
0.9,2.886817352643817,0.007958128941371436,Diabetes,SplitCP,RLM,100
1.0,2.8947910863742012,0.9848208768399537,Diabetes,RO-StabCP,RLM,1
0.9,2.898260083059347,0.9821901573755722,Diabetes,RO-StabCP,RLM,10
0.9,2.9029314097035597,0.9968489359329135,Diabetes,RO-StabCP,RLM,100
1.0,2.894657285172115,0.9794931313675471,Diabetes,LOO-StabCP,RLM,1
0.9,2.8977034496694545,0.10059905038064082,Diabetes,LOO-StabCP,RLM,10
0.9,2.901851189366366,0.012523545882116141,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165079114,0.9850585457829607,Diabetes,OracleCP,RLM,1
0.9,2.876903808364857,0.9858642655475843,Diabetes,OracleCP,RLM,10
0.91,2.872859190369531,0.9832212795101918,Diabetes,OracleCP,RLM,100
1.0,2.8669182498081476,54.2162272431987,Diabetes,FullCP,RLM,1
0.9,2.8323226182305867,54.82604051988892,Diabetes,FullCP,RLM,10
0.89,2.8322158848821477,55.078453665844414,Diabetes,FullCP,RLM,100
1.0,2.9670326260752007,0.7495484290082867,Diabetes,SplitCP,RLM,1
0.9,2.735778896591889,0.07764240292861575,Diabetes,SplitCP,RLM,10
0.91,2.9022576958389283,0.007598892292378513,Diabetes,SplitCP,RLM,100
1.0,2.8893773370164384,0.9826422448623896,Diabetes,RO-StabCP,RLM,1
0.9,2.894698416148705,0.9841547707119461,Diabetes,RO-StabCP,RLM,10
0.91,2.894486953384339,0.9832929382643216,Diabetes,RO-StabCP,RLM,100
1.0,2.8909126887725742,0.983573114889167,Diabetes,LOO-StabCP,RLM,1
0.9,2.8939121788937636,0.10045039865580271,Diabetes,LOO-StabCP,RLM,10
0.91,2.893824580977967,0.012510817024474659,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507865,1.0025074073487237,Diabetes,OracleCP,RLM,1
0.9,2.8830924522377392,0.9977222538140618,Diabetes,OracleCP,RLM,10
0.89,2.8618607227290975,0.9886956311743726,Diabetes,OracleCP,RLM,100
1.0,2.8659439586111155,53.77630202969277,Diabetes,FullCP,RLM,1
0.9,2.832828980437912,54.600911500235796,Diabetes,FullCP,RLM,10
0.88,2.8374290956465846,52.562721062984075,Diabetes,FullCP,RLM,100
1.0,2.9780631131744584,0.7850205187520796,Diabetes,SplitCP,RLM,1
0.9,2.8911879282763366,0.07742344295554342,Diabetes,SplitCP,RLM,10
0.88,2.7604651132292406,0.0076601793847263875,Diabetes,SplitCP,RLM,100
1.0,2.8939009380753786,0.9783245923977627,Diabetes,RO-StabCP,RLM,1
0.9,2.9036872745838456,0.9860832255206566,Diabetes,RO-StabCP,RLM,10
0.88,2.881020752785946,0.9531194169447756,Diabetes,RO-StabCP,RLM,100
1.0,2.8941653220764603,0.9775719740782406,Diabetes,LOO-StabCP,RLM,1
0.9,2.9022183844987963,0.10063520890830414,Diabetes,LOO-StabCP,RLM,10
0.88,2.88016421521373,0.012119286792206127,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165078976,0.9902080395481121,Diabetes,OracleCP,RLM,1
0.8,2.8731380259052193,0.9868425546015864,Diabetes,OracleCP,RLM,10
0.98,2.9738389664108444,0.9981076785219044,Diabetes,OracleCP,RLM,100
1.0,2.804170419960988,54.917786351464834,Diabetes,FullCP,RLM,1
0.8,2.8051770546487154,54.83406972183727,Diabetes,FullCP,RLM,10
0.97,2.9195346644953326,53.59883027455545,Diabetes,FullCP,RLM,100
1.0,2.7620733256196925,0.774899782929032,Diabetes,SplitCP,RLM,1
0.8,2.8786646011027153,0.07995052227779119,Diabetes,SplitCP,RLM,10
0.92,2.729131439032162,0.007946814401245676,Diabetes,SplitCP,RLM,100
1.0,2.9245861126550627,0.9782453694167604,Diabetes,RO-StabCP,RLM,1
0.8,2.8851738414141392,0.9957496052493182,Diabetes,RO-StabCP,RLM,10
0.98,2.9963517151933092,0.9926243695134573,Diabetes,RO-StabCP,RLM,100
1.0,2.9149858737038383,0.9791564336982872,Diabetes,LOO-StabCP,RLM,1
0.8,2.8851598072139213,0.10034995830118237,Diabetes,LOO-StabCP,RLM,10
0.98,2.9958254362049312,0.012469330377346868,Diabetes,LOO-StabCP,RLM,100
1.0,2.87792281650788,0.9907229889246272,Diabetes,OracleCP,RLM,1
1.0,2.88417775246185,0.9949480912194479,Diabetes,OracleCP,RLM,10
0.83,2.7778673908189875,1.012069585317508,Diabetes,OracleCP,RLM,100
1.0,2.804626298154601,54.92319331991824,Diabetes,FullCP,RLM,1
1.0,2.8139927910704245,55.24184149113911,Diabetes,FullCP,RLM,10
0.82,2.742290057232349,55.15490931354839,Diabetes,FullCP,RLM,100
1.0,2.8952995896638605,0.7779696734428723,Diabetes,SplitCP,RLM,1
1.0,2.875653788289888,0.08117790341125175,Diabetes,SplitCP,RLM,10
0.76,2.6370932539021195,0.007646507648741092,Diabetes,SplitCP,RLM,100
1.0,2.9046518498623195,0.9834740861629141,Diabetes,RO-StabCP,RLM,1
1.0,2.904956218393245,1.0175451622019323,Diabetes,RO-StabCP,RLM,10
0.82,2.797301214816868,0.9771408927905249,Diabetes,RO-StabCP,RLM,100
1.0,2.901025149283187,0.9815529288736077,Diabetes,LOO-StabCP,RLM,1
1.0,2.902046914726621,0.10042227535650902,Diabetes,LOO-StabCP,RLM,10
0.82,2.796370139696557,0.012206974478180777,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507907,0.9882076592778033,Diabetes,OracleCP,RLM,1
0.9,2.8798015004607445,0.9956973762649157,Diabetes,OracleCP,RLM,10
0.91,2.8768591497725438,0.981158025974342,Diabetes,OracleCP,RLM,100
1.0,2.804392827879643,55.1039207453298,Diabetes,FullCP,RLM,1
0.9,2.815872142332566,55.21446747689088,Diabetes,FullCP,RLM,10
0.9,2.828461081615844,54.78103848550072,Diabetes,FullCP,RLM,100
1.0,2.7969253998889685,0.7811782041734666,Diabetes,SplitCP,RLM,1
0.9,2.7616141064493727,0.07672236928029344,Diabetes,SplitCP,RLM,10
0.9,2.807880335010919,0.008653737439519806,Diabetes,SplitCP,RLM,100
1.0,2.8981173625375853,0.9808201162993361,Diabetes,RO-StabCP,RLM,1
0.9,2.8991873101817904,0.9759307144756326,Diabetes,RO-StabCP,RLM,10
0.91,2.8974970713344987,0.9962669442751946,Diabetes,RO-StabCP,RLM,100
1.0,2.896897488409072,0.9847020423684502,Diabetes,LOO-StabCP,RLM,1
0.9,2.8980950200355573,0.09931944026277768,Diabetes,LOO-StabCP,RLM,10
0.91,2.8964011509605125,0.012580825741502807,Diabetes,LOO-StabCP,RLM,100
1.0,2.877922816507956,0.9911983268106412,Diabetes,OracleCP,RLM,1
1.0,2.8848952344405,1.0182181125778884,Diabetes,OracleCP,RLM,10
0.9,2.8576614352201926,1.0278314468714513,Diabetes,OracleCP,RLM,100
1.0,2.8047448843661393,55.643587691917666,Diabetes,FullCP,RLM,1
1.0,2.829064630840837,55.06473702264416,Diabetes,FullCP,RLM,10
0.87,2.8277971286849146,54.81825907956193,Diabetes,FullCP,RLM,100
1.0,2.9694838055725508,0.8063711121322072,Diabetes,SplitCP,RLM,1
1.0,2.7823723715540902,0.07775891373997534,Diabetes,SplitCP,RLM,10
0.9,2.8853724352749692,0.007673379681539775,Diabetes,SplitCP,RLM,100
1.0,2.897722955132899,1.0276012865812114,Diabetes,RO-StabCP,RLM,1
1.0,2.8992472768309545,0.9807257370052077,Diabetes,RO-StabCP,RLM,10
0.88,2.8769623546399834,1.0100746904615847,Diabetes,RO-StabCP,RLM,100
1.0,2.8963993470111506,1.0250859569343875,Diabetes,LOO-StabCP,RLM,1
1.0,2.898743612235049,0.10060105918773322,Diabetes,LOO-StabCP,RLM,10
0.88,2.8760915974671892,0.012540517692304784,Diabetes,LOO-StabCP,RLM,100
0.0,2.8779228165079136,1.0576069906358436,Diabetes,OracleCP,RLM,1
1.0,2.88542652486545,0.9825617866876676,Diabetes,OracleCP,RLM,10
0.89,2.8544467407346525,0.9434563282382035,Diabetes,OracleCP,RLM,100
0.0,2.8023992331832956,55.66093752475718,Diabetes,FullCP,RLM,1
1.0,2.819596720682921,54.98920185835548,Diabetes,FullCP,RLM,10
0.87,2.8292248501768698,52.99918439844663,Diabetes,FullCP,RLM,100
0.0,2.598885371895367,0.7790193779411532,Diabetes,SplitCP,RLM,1
1.0,2.9562585643412254,0.07759218275130558,Diabetes,SplitCP,RLM,10
0.9,2.8936549023847378,0.007661357982656154,Diabetes,SplitCP,RLM,100
0.0,2.8875545524700836,0.986227084752745,Diabetes,RO-StabCP,RLM,1
1.0,2.9015698273654538,0.9833371862253366,Diabetes,RO-StabCP,RLM,10
0.88,2.867689775955073,0.9695879658174071,Diabetes,RO-StabCP,RLM,100
0.0,2.8869694577285254,0.9799090520178093,Diabetes,LOO-StabCP,RLM,1
1.0,2.9004010464256154,0.10065931459341303,Diabetes,LOO-StabCP,RLM,10
0.88,2.86716193847017,0.012175388053663026,Diabetes,LOO-StabCP,RLM,100
0.0,2.877922816507859,0.9845634021516961,Diabetes,OracleCP,RLM,1
1.0,2.886154297570671,0.9885942343861652,Diabetes,OracleCP,RLM,10
0.96,2.9583375421253884,0.9802146761913566,Diabetes,OracleCP,RLM,100
0.0,2.802185685751665,56.156734745615005,Diabetes,FullCP,RLM,1
1.0,2.8306622016070215,54.604280269729756,Diabetes,FullCP,RLM,10
0.96,2.8983569788894425,54.56704234514965,Diabetes,FullCP,RLM,100
0.0,2.7932619594057524,0.7790193779411532,Diabetes,SplitCP,RLM,1
1.0,3.0369215166782393,0.07459906018361943,Diabetes,SplitCP,RLM,10
0.98,3.2042033351111336,0.007970857799012918,Diabetes,SplitCP,RLM,100
0.0,2.891016915112161,0.988742414399569,Diabetes,RO-StabCP,RLM,1
1.0,2.904649070107553,0.9816698763386389,Diabetes,RO-StabCP,RLM,10
0.96,2.980947033411096,1.026170330949238,Diabetes,RO-StabCP,RLM,100
0.0,2.8890872924626274,0.9841276757561833,Diabetes,LOO-StabCP,RLM,1
1.0,2.9024427450601946,0.1002977293167798,Diabetes,LOO-StabCP,RLM,10
0.97,2.979882724914845,0.013325228193943524,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165078994,0.9973381078383217,Diabetes,OracleCP,RLM,1
1.0,2.886048690415744,1.0030696982940488,Diabetes,OracleCP,RLM,10
0.89,2.876517066834911,0.9946850301338616,Diabetes,OracleCP,RLM,100
1.0,2.867233273565813,54.30464008999731,Diabetes,FullCP,RLM,1
0.9,2.83735159168154,55.00130893870141,Diabetes,FullCP,RLM,10
0.89,2.8216373926193707,55.314263768118785,Diabetes,FullCP,RLM,100
1.0,2.901188002358223,0.7476470774642308,Diabetes,SplitCP,RLM,1
1.0,2.9867229732778457,0.07430577434812803,Diabetes,SplitCP,RLM,10
0.87,2.7354399802143474,0.007852055127692424,Diabetes,SplitCP,RLM,100
1.0,2.891907834818766,0.9870391203080189,Diabetes,RO-StabCP,RLM,1
1.0,2.900812038926826,0.9778852837765445,Diabetes,RO-StabCP,RLM,10
0.9,2.8956210854516025,0.9861932320498917,Diabetes,RO-StabCP,RLM,100
1.0,2.892704444720144,0.9815727346188582,Diabetes,LOO-StabCP,RLM,1
1.0,2.9001600903209144,0.09979351873658569,Diabetes,LOO-StabCP,RLM,10
0.9,2.894731880263146,0.012452358567158227,Diabetes,LOO-StabCP,RLM,100
0.0,2.877922816507894,0.998744315751113,Diabetes,OracleCP,RLM,1
1.0,2.884148062434906,0.9809688026633889,Diabetes,OracleCP,RLM,10
0.93,2.884214889606619,0.9975935741049401,Diabetes,OracleCP,RLM,100
0.0,2.802357225725536,55.18874875223805,Diabetes,FullCP,RLM,1
1.0,2.8204202524295603,55.087611309005396,Diabetes,FullCP,RLM,10
0.93,2.8318964251394707,55.5018656792719,Diabetes,FullCP,RLM,100
0.0,2.7544650012187897,0.7741471646095099,Diabetes,SplitCP,RLM,1
1.0,2.8403620808780023,0.081786571960251,Diabetes,SplitCP,RLM,10
0.98,3.28832235505135,0.0076828084649779105,Diabetes,SplitCP,RLM,100
1.0,2.8940957540935437,0.9887028029090679,Diabetes,RO-StabCP,RLM,1
1.0,2.8965844748379044,0.9921940166957582,Diabetes,RO-StabCP,RLM,10
0.93,2.9090298349324177,0.9907310697990799,Diabetes,RO-StabCP,RLM,100
1.0,2.891218928256424,0.9832364172199072,Diabetes,LOO-StabCP,RLM,1
1.0,2.897058346461883,0.10054280378205342,Diabetes,LOO-StabCP,RLM,10
0.93,2.9077875728646494,0.01245542292177562,Diabetes,LOO-StabCP,RLM,100
0.0,2.877922816507893,0.9944464690317367,Diabetes,OracleCP,RLM,1
0.7,2.85768510958445,0.9846027346935529,Diabetes,OracleCP,RLM,10
0.91,2.878589006216401,0.9987254995566881,Diabetes,OracleCP,RLM,100
0.0,2.8001606824931047,56.688934926243405,Diabetes,FullCP,RLM,1
0.7,2.8253564422633515,54.01067375630936,Diabetes,FullCP,RLM,10
0.91,2.82591997742106,55.92041031896903,Diabetes,FullCP,RLM,100
0.0,2.8864157417817853,0.7827032465577615,Diabetes,SplitCP,RLM,1
0.7,2.8888818114226127,0.07736518754986361,Diabetes,SplitCP,RLM,10
0.91,2.8960572338600885,0.007774031944741861,Diabetes,SplitCP,RLM,100
0.0,2.9026554045267194,1.0529328347567062,Diabetes,RO-StabCP,RLM,1
0.7,2.8745510120715823,0.9814167666449957,Diabetes,RO-StabCP,RLM,10
0.91,2.9031790446636108,0.981840669895263,Diabetes,RO-StabCP,RLM,100
0.0,2.896682619505598,1.0068250598133506,Diabetes,LOO-StabCP,RLM,1
0.7,2.8717363034005565,0.10055083901042305,Diabetes,LOO-StabCP,RLM,10
0.91,2.902500076753154,0.012360427928636415,Diabetes,LOO-StabCP,RLM,100
0.0,2.8779228165078994,1.0414455025113685,Diabetes,OracleCP,RLM,1
0.9,2.8781691974093087,1.0502605945088697,Diabetes,OracleCP,RLM,10
0.92,2.8871803905792137,0.9967270689069756,Diabetes,OracleCP,RLM,100
0.0,2.802357225725536,55.69433001124966,Diabetes,FullCP,RLM,1
0.9,2.8103939425262903,55.23567244455833,Diabetes,FullCP,RLM,10
0.89,2.8345060984798867,55.530724356741,Diabetes,FullCP,RLM,100
1.0,3.0603113893260994,0.7531926861343938,Diabetes,SplitCP,RLM,1
0.9,2.7962616849773667,0.07480998492832215,Diabetes,SplitCP,RLM,10
0.92,2.884476270075822,0.007685165660837444,Diabetes,SplitCP,RLM,100
1.0,2.8940957540935455,0.9805032243753268,Diabetes,RO-StabCP,RLM,1
0.9,2.895510379371644,0.9852515793844002,Diabetes,RO-StabCP,RLM,10
0.92,2.912363094505319,0.992160944807473,Diabetes,RO-StabCP,RLM,100
1.0,2.891218928256516,0.9852169917449654,Diabetes,LOO-StabCP,RLM,1
0.9,2.894989271433441,0.10057695350262434,Diabetes,LOO-StabCP,RLM,10
0.92,2.911508109277792,0.012499973923520804,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165078847,1.0236005260405938,Diabetes,OracleCP,RLM,1
0.9,2.8811657408374907,0.9798659675696576,Diabetes,OracleCP,RLM,10
0.92,2.886185493333197,0.9965573508050891,Diabetes,OracleCP,RLM,100
1.0,2.8033683895413244,55.0495341688717,Diabetes,FullCP,RLM,1
0.9,2.832034101436696,54.90923526562094,Diabetes,FullCP,RLM,10
0.91,2.8326595363080007,55.40382165328839,Diabetes,FullCP,RLM,100
1.0,2.680745428476667,0.7403981747025177,Diabetes,SplitCP,RLM,1
0.9,2.694250444549845,0.0777428432832361,Diabetes,SplitCP,RLM,10
0.92,2.887273499241621,0.0075743774554393635,Diabetes,SplitCP,RLM,100
1.0,2.8891988117869936,0.97551217657218,Diabetes,RO-StabCP,RLM,1
0.9,2.9007098192558467,0.9854604953220105,Diabetes,RO-StabCP,RLM,10
0.93,2.906579424695658,0.9791982533367257,Diabetes,RO-StabCP,RLM,100
1.0,2.89082668717411,0.9788197360290273,Diabetes,LOO-StabCP,RLM,1
0.9,2.899966533387775,0.1005669094671623,Diabetes,LOO-StabCP,RLM,10
0.93,2.9059945674942984,0.012395314427357513,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165079074,0.9819886552691205,Diabetes,OracleCP,RLM,1
0.9,2.8785494726600644,0.9924431087752167,Diabetes,OracleCP,RLM,10
0.92,2.8878987573269743,0.9607060518186845,Diabetes,OracleCP,RLM,100
1.0,2.86598209818466,53.92896471408426,Diabetes,FullCP,RLM,1
0.9,2.826220331577704,54.76686909817498,Diabetes,FullCP,RLM,10
0.9,2.835742117346787,52.256626687485586,Diabetes,FullCP,RLM,100
1.0,2.81283801379141,0.7667200101405416,Diabetes,SplitCP,RLM,1
0.9,2.9786985943265,0.0845848402399737,Diabetes,SplitCP,RLM,10
0.97,3.1968213781407187,0.007658293628038761,Diabetes,SplitCP,RLM,100
1.0,2.9012509973134297,1.0043295359117772,Diabetes,RO-StabCP,RLM,1
0.9,2.894926840389135,1.024427335300518,Diabetes,RO-StabCP,RLM,10
0.92,2.9114961254740086,0.957600446273749,Diabetes,RO-StabCP,RLM,100
1.0,2.8993204910833037,0.9857913583572322,Diabetes,LOO-StabCP,RLM,1
0.9,2.8948857056306116,0.10036401995082922,Diabetes,LOO-StabCP,RLM,10
0.92,2.9103701233588692,0.012149930338380063,Diabetes,LOO-StabCP,RLM,100
1.0,2.8779228165078434,1.0300968104827848,Diabetes,OracleCP,RLM,1
0.9,2.879062132378223,0.9904483633324567,Diabetes,OracleCP,RLM,10
0.93,2.8821817922201722,0.9997082145105277,Diabetes,OracleCP,RLM,100
1.0,2.866255975255509,54.34134013594663,Diabetes,FullCP,RLM,1
0.9,2.8342686982922656,54.65379133813631,Diabetes,FullCP,RLM,10
0.88,2.8301648284963528,55.02121717886156,Diabetes,FullCP,RLM,100
1.0,2.8931318132789237,0.8005680287737866,Diabetes,SplitCP,RLM,1
0.9,2.9813054505100243,0.07772476401940444,Diabetes,SplitCP,RLM,10
0.95,3.0179889936599436,0.007990422524647047,Diabetes,SplitCP,RLM,100
