FDP,Power,Time,Method,q,LogTime
0.2631578947368421,0.9545454545454546,0.2915811538696289,RO-cfBH,0.3,-0.53524054974682
0.125,0.7954545454545454,0.005900144577026367,LOO-cfBH,0.1,-2.2291373462840482
0.2711864406779661,0.9772727272727273,0.005934238433837891,LOO-cfBH,0.2,-2.226635007998993
0.3230769230769231,1.0,0.006179094314575195,LOO-cfBH,0.3,-2.209075175883177
0.2,0.9090909090909091,0.003754854202270508,cfBH,0.1,-2.4254069216101963
0.25,0.9545454545454546,0.003621339797973633,cfBH,0.2,-2.4411307225010828
0.3230769230769231,1.0,0.003564119338989258,cfBH,0.3,-2.448047762716867
0.038461538461538464,0.5681818181818182,0.2986910343170166,RO-cfBH,0.1,-0.5247778132347872
0.22448979591836735,0.8636363636363636,0.29732513427734375,RO-cfBH,0.2,-0.5267683763094669
0.2631578947368421,0.9545454545454546,0.2976241111755371,RO-cfBH,0.3,-0.5263318885619012
0.125,0.7954545454545454,0.006299018859863281,LOO-cfBH,0.1,-2.2007270913290777
0.2711864406779661,0.9772727272727273,0.006062984466552734,LOO-cfBH,0.2,-2.2173135444318772
0.3230769230769231,1.0,0.006262063980102539,LOO-cfBH,0.3,-2.2032824994684588
0.21153846153846154,0.9318181818181818,0.0037500858306884766,cfBH,0.1,-2.4259587921742005
0.2786885245901639,1.0,0.00356292724609375,cfBH,0.2,-2.448193045721568
0.2786885245901639,1.0,0.003924846649169922,cfBH,0.3,-2.4061773072551262
0.038461538461538464,0.5681818181818182,0.2971510887145996,RO-cfBH,0.1,-0.5270226742165515
0.22448979591836735,0.8636363636363636,0.2986772060394287,RO-cfBH,0.2,-0.5247979199101878
0.2631578947368421,0.9545454545454546,0.2982449531555176,RO-cfBH,0.3,-0.5254268966442237
0.125,0.7954545454545454,0.005852222442626953,LOO-cfBH,0.1,-2.2326791747255688
0.2711864406779661,0.9772727272727273,0.006094932556152344,LOO-cfBH,0.2,-2.215031095731068
0.3230769230769231,1.0,0.0059740543365478516,LOO-cfBH,0.3,-2.223730831622152
0.2391304347826087,0.7954545454545454,0.0036077499389648438,cfBH,0.1,-2.44276357198688
0.2833333333333333,0.9772727272727273,0.0035867691040039062,cfBH,0.2,-2.445296579857225
0.3230769230769231,1.0,0.003571033477783203,cfBH,0.3,-2.447206078357103
0.038461538461538464,0.5681818181818182,0.2940857410430908,RO-cfBH,0.1,-0.5315260320601762
0.22448979591836735,0.8636363636363636,0.29235029220581055,RO-cfBH,0.2,-0.53409646774663
0.2631578947368421,0.9545454545454546,0.3459479808807373,RO-cfBH,0.3,-0.4609891998051413
0.125,0.7954545454545454,0.005892753601074219,LOO-cfBH,0.1,-2.2296817180650454
0.2711864406779661,0.9772727272727273,0.005864143371582031,LOO-cfBH,0.2,-2.2317954202349757
0.3230769230769231,1.0,0.0063800811767578125,LOO-cfBH,0.3,-2.195173795511801
0.20930232558139536,0.7727272727272727,0.0039827823638916016,cfBH,0.1,-2.3998134246334364
0.2903225806451613,1.0,0.0036399364471435547,cfBH,0.2,-2.438906199014629
0.3230769230769231,1.0,0.003954887390136719,cfBH,0.3,-2.402865877915606
0.038461538461538464,0.5681818181818182,0.29686880111694336,RO-cfBH,0.1,-0.5274354413891632
0.22448979591836735,0.8636363636363636,0.2969021797180176,RO-cfBH,0.2,-0.527386614003712
0.2631578947368421,0.9545454545454546,0.29378676414489746,RO-cfBH,0.3,-0.5319677741969513
0.125,0.7954545454545454,0.0061681270599365234,LOO-cfBH,0.1,-2.2098466886437165
0.2711864406779661,0.9772727272727273,0.00589299201965332,LOO-cfBH,0.2,-2.2296641470302325
0.3230769230769231,1.0,0.005827188491821289,LOO-cfBH,0.3,-2.2345409335772812
0.1590909090909091,0.8409090909090909,0.003612995147705078,cfBH,0.1,-2.4421326216941766
0.24561403508771928,0.9772727272727273,0.00356292724609375,cfBH,0.2,-2.448193045721568
0.3230769230769231,1.0,0.0035719871520996094,cfBH,0.3,-2.447090111872595
0.038461538461538464,0.5681818181818182,0.2922360897064209,RO-cfBH,0.1,-0.5342661518770512
0.22448979591836735,0.8636363636363636,0.28986597061157227,RO-cfBH,0.2,-0.5378027665114204
0.2631578947368421,0.9545454545454546,0.28986597061157227,RO-cfBH,0.3,-0.5378027665114204
0.125,0.7954545454545454,0.005817890167236328,LOO-cfBH,0.1,-2.2352344818193552
0.2711864406779661,0.9772727272727273,0.005825996398925781,LOO-cfBH,0.2,-2.2346297881476143
0.3230769230769231,1.0,0.005900859832763672,LOO-cfBH,0.3,-2.2290847013379986
0.13636363636363635,0.8636363636363636,0.0035440921783447266,cfBH,0.1,-2.4504949910666296
0.2903225806451613,1.0,0.003554105758666992,cfBH,0.2,-2.449269653142391
0.3125,1.0,0.004321098327636719,cfBH,0.3,-2.364405851100438
0.038461538461538464,0.5681818181818182,0.2923440933227539,RO-cfBH,0.1,-0.5341056764572734
0.22448979591836735,0.8636363636363636,0.2928621768951416,RO-cfBH,0.2,-0.5333367137619455
0.2631578947368421,0.9545454545454546,0.3061041831970215,RO-cfBH,0.3,-0.5141307353259931
0.10256410256410256,0.7954545454545454,0.005815029144287109,LOO-cfBH,0.1,-2.2354481042938557
0.2711864406779661,0.9772727272727273,0.0062062740325927734,LOO-cfBH,0.2,-2.2071690524361176
0.3230769230769231,1.0,0.005867958068847656,LOO-cfBH,0.3,-2.231512998191595
0.10344827586206896,0.5909090909090909,0.0035779476165771484,cfBH,0.1,-2.44636602206882
0.3064516129032258,0.9772727272727273,0.004038095474243164,cfBH,0.2,-2.3938234170796524
0.3230769230769231,1.0,0.0036537647247314453,cfBH,0.3,-2.4372594214171337
0.038461538461538464,0.5681818181818182,0.3082449436187744,RO-cfBH,0.1,-0.511104038743506
0.22448979591836735,0.8636363636363636,0.3084847927093506,RO-cfBH,0.2,-0.5107662403996204
0.2631578947368421,0.9545454545454546,0.3617873191833496,RO-cfBH,0.3,-0.4415466594364353
0.125,0.7954545454545454,0.005999088287353516,LOO-cfBH,0.1,-2.2219147465925815
0.2711864406779661,0.9772727272727273,0.005949258804321289,LOO-cfBH,0.2,-2.2255371380100084
0.3230769230769231,1.0,0.0064318180084228516,LOO-cfBH,0.3,-2.1916662526700383
0.12121212121212122,0.6590909090909091,0.0037860870361328125,cfBH,0.1,-2.421809406516509
0.3125,1.0,0.0035598278045654297,cfBH,0.2,-2.4485710091439006
0.3230769230769231,1.0,0.0037720203399658203,cfBH,0.3,-2.4234259740706845
0.038461538461538464,0.5681818181818182,0.2967979907989502,RO-cfBH,0.1,-0.5275390433791375
0.22448979591836735,0.8636363636363636,0.2963588237762451,RO-cfBH,0.2,-0.5281821375652243
0.2631578947368421,0.9545454545454546,0.2934849262237549,RO-cfBH,0.3,-0.5324141997859041
0.125,0.7954545454545454,0.005827903747558594,LOO-cfBH,0.1,-2.2344876295597973
0.2711864406779661,0.9772727272727273,0.006211757659912109,LOO-cfBH,0.2,-2.2067854957985813
0.3230769230769231,1.0,0.005816221237182617,LOO-cfBH,0.3,-2.2353590821593015
0.08108108108108109,0.7727272727272727,0.003551959991455078,cfBH,0.1,-2.4495319346693782
0.25862068965517243,0.9772727272727273,0.003668069839477539,cfBH,0.2,-2.435562404024109
0.3230769230769231,1.0,0.0035419464111328125,cfBH,0.3,-2.4507580138758622
0.038461538461538464,0.5681818181818182,0.2949209213256836,RO-cfBH,0.1,-0.530294418041571
0.22448979591836735,0.8636363636363636,0.2959780693054199,RO-cfBH,0.2,-0.5287404670913634
0.2631578947368421,0.9545454545454546,0.29146480560302734,RO-cfBH,0.3,-0.535413878830107
0.125,0.7954545454545454,0.006119966506958008,LOO-cfBH,0.1,-2.2132509546327266
0.2711864406779661,0.9772727272727273,0.0058307647705078125,LOO-cfBH,0.2,-2.234274478889554
0.3230769230769231,1.0,0.0058557987213134766,LOO-cfBH,0.3,-2.2324138594983647
0.2222222222222222,0.9545454545454546,0.003556966781616211,cfBH,0.1,-2.448920190655699
0.22641509433962265,0.9318181818181818,0.003537893295288086,cfBH,0.2,-2.451255269777457
0.23636363636363636,0.9545454545454546,0.003579854965209961,cfBH,0.3,-2.4461345680725866
0.038461538461538464,0.5681818181818182,0.2895689010620117,RO-cfBH,0.1,-0.5382480820549841
0.22448979591836735,0.8636363636363636,0.29175901412963867,RO-cfBH,0.2,-0.534975717197638
0.2631578947368421,0.9545454545454546,0.28813791275024414,RO-cfBH,0.3,-0.5403995941495149
0.125,0.7954545454545454,0.005803108215332031,LOO-cfBH,0.1,-2.23633933071354
0.2711864406779661,0.9772727272727273,0.005797863006591797,LOO-cfBH,0.2,-2.2367320504822494
0.3230769230769231,1.0,0.005784273147583008,LOO-cfBH,0.3,-2.2377512067773075
0.1388888888888889,0.7045454545454546,0.003535032272338867,cfBH,0.1,-2.4516066170482103
0.23214285714285715,0.9772727272727273,0.0035257339477539062,cfBH,0.2,-2.452750462706517
0.3125,1.0,0.0035791397094726562,cfBH,0.3,-2.4462213488665414
0.038461538461538464,0.5681818181818182,0.2899031639099121,RO-cfBH,0.1,-0.5377470448688109
0.22448979591836735,0.8636363636363636,0.2920668125152588,RO-cfBH,0.2,-0.5345177890050238
0.2631578947368421,0.9545454545454546,0.29134321212768555,RO-cfBH,0.3,-0.5355950958845608
0.125,0.7954545454545454,0.005774736404418945,LOO-cfBH,0.1,-2.238467834936947
0.2711864406779661,0.9772727272727273,0.005827188491821289,LOO-cfBH,0.2,-2.2345409335772812
0.3230769230769231,1.0,0.005838155746459961,LOO-cfBH,0.3,-2.2337243233723445
0.23255813953488372,0.75,0.0035457611083984375,cfBH,0.1,-2.450290527843744
0.2833333333333333,0.9772727272727273,0.003513813018798828,cfBH,0.2,-2.454221352420814
0.3230769230769231,1.0,0.003873109817504883,cfBH,0.3,-2.4119401889265846
0.038461538461538464,0.5681818181818182,0.28930115699768066,RO-cfBH,0.1,-0.5386498294812825
0.22448979591836735,0.8636363636363636,0.2900683879852295,RO-cfBH,0.2,-0.5374995985728861
0.2631578947368421,0.9545454545454546,0.28933095932006836,RO-cfBH,0.3,-0.5386050929939451
0.125,0.7954545454545454,0.005803108215332031,LOO-cfBH,0.1,-2.23633933071354
0.2711864406779661,0.9772727272727273,0.005780935287475586,LOO-cfBH,0.2,-2.2380018921453075
0.3230769230769231,1.0,0.005786895751953125,LOO-cfBH,0.3,-2.2375543411649312
0.0967741935483871,0.6363636363636364,0.003537893295288086,cfBH,0.1,-2.451255269777457
0.25,0.9545454545454546,0.0035247802734375,cfBH,0.2,-2.4528679507315547
0.3230769230769231,1.0,0.003537893295288086,cfBH,0.3,-2.451255269777457
0.038461538461538464,0.5681818181818182,0.29009389877319336,RO-cfBH,0.1,-0.5374614051408009
0.22448979591836735,0.8636363636363636,0.2912330627441406,RO-cfBH,0.2,-0.5357593225175082
0.2631578947368421,0.9545454545454546,0.29009413719177246,RO-cfBH,0.3,-0.5374610482086793
0.125,0.7954545454545454,0.0057888031005859375,LOO-cfBH,0.1,-2.2374112222043663
0.2711864406779661,0.9772727272727273,0.005791902542114258,LOO-cfBH,0.2,-2.237178754438342
0.3230769230769231,1.0,0.00580906867980957,LOO-cfBH,0.3,-2.235893488890273
0.16666666666666666,0.9090909090909091,0.0035309791564941406,cfBH,0.1,-2.4521048460863777
0.2903225806451613,1.0,0.003534078598022461,cfBH,0.2,-2.451723795998507
0.3230769230769231,1.0,0.0035161972045898438,cfBH,0.3,-2.4539267756735073
0.038461538461538464,0.5681818181818182,0.2884950637817383,RO-cfBH,0.1,-0.5398616133252087
0.22448979591836735,0.8636363636363636,0.2895190715789795,RO-cfBH,0.2,-0.5383228225800608
0.2631578947368421,0.9545454545454546,0.28864598274230957,RO-cfBH,0.3,-0.5396344824577046
0.125,0.7954545454545454,0.005773067474365234,LOO-cfBH,0.1,-2.2385933665316404
0.2711864406779661,0.9772727272727273,0.005799055099487305,LOO-cfBH,0.2,-2.2366427648007394
0.3230769230769231,1.0,0.005743741989135742,LOO-cfBH,0.3,-2.2408050769849943
0.2962962962962963,0.8636363636363636,0.003523111343383789,cfBH,0.1,-2.453073631285673
0.2222222222222222,0.9545454545454546,0.0035402774810791016,cfBH,0.2,-2.4509626973587504
0.29508196721311475,0.9772727272727273,0.003582000732421875,cfBH,0.3,-2.4458743296855507
0.038461538461538464,0.5681818181818182,0.2910728454589844,RO-cfBH,0.1,-0.5359983085337052
0.22448979591836735,0.8636363636363636,0.29210710525512695,RO-cfBH,0.2,-0.5344578790566986
0.2631578947368421,0.9545454545454546,0.2903406620025635,RO-cfBH,0.3,-0.537092137276512
0.125,0.7954545454545454,0.005772113800048828,LOO-cfBH,0.1,-2.2386651151658534
0.2711864406779661,0.9772727272727273,0.00600886344909668,LOO-cfBH,0.2,-2.2212076651792456
0.3230769230769231,1.0,0.005781888961791992,LOO-cfBH,0.3,-2.2379302529877525
0.13043478260869565,0.45454545454545453,0.0035200119018554688,cfBH,0.1,-2.453455868083967
0.20408163265306123,0.8863636363636364,0.003569364547729492,cfBH,0.2,-2.4474090942460265
0.3230769230769231,1.0,0.0035681724548339844,cfBH,0.3,-2.44755416372057
0.038461538461538464,0.5681818181818182,0.29109907150268555,RO-cfBH,0.1,-0.5359591797961711
0.22448979591836735,0.8636363636363636,0.2933359146118164,RO-cfBH,0.2,-0.5326347608760766
0.2631578947368421,0.9545454545454546,0.2889242172241211,RO-cfBH,0.3,-0.5392160546735831
0.125,0.7954545454545454,0.005887031555175781,LOO-cfBH,0.1,-2.2301036363125144
0.2711864406779661,0.9772727272727273,0.005814790725708008,LOO-cfBH,0.2,-2.235465910910718
0.3230769230769231,1.0,0.005824089050292969,LOO-cfBH,0.3,-2.234771993283758
0.22641509433962265,0.9318181818181818,0.0035338401794433594,cfBH,0.1,-2.4517530956768385
0.2903225806451613,1.0,0.0035500526428222656,cfBH,0.2,-2.4497652068554103
0.3230769230769231,1.0,0.003548860549926758,cfBH,0.3,-2.4499110656248426
0.038461538461538464,0.5681818181818182,0.29102182388305664,RO-cfBH,0.1,-0.5360744418161667
0.22448979591836735,0.8636363636363636,0.290377140045166,RO-cfBH,0.2,-0.5370375764809658
0.2631578947368421,0.9545454545454546,0.2901039123535156,RO-cfBH,0.3,-0.537446414244265
0.125,0.7954545454545454,0.005803108215332031,LOO-cfBH,0.1,-2.23633933071354
0.2711864406779661,0.9772727272727273,0.005765199661254883,LOO-cfBH,0.2,-2.239185647557535
0.3230769230769231,1.0,0.005787849426269531,LOO-cfBH,0.3,-2.237482775789157
0.20408163265306123,0.8863636363636364,0.003528118133544922,cfBH,0.1,-2.452456881621922
0.3064516129032258,0.9772727272727273,0.0036551952362060547,cfBH,0.2,-2.437089420965366
0.3230769230769231,1.0,0.0035398006439208984,cfBH,0.3,-2.4510211960767676
0.038461538461538464,0.5681818181818182,0.2939162254333496,RO-cfBH,0.1,-0.5317764383518007
0.22448979591836735,0.8636363636363636,0.2913999557495117,RO-cfBH,0.2,-0.5355105185157347
0.2631578947368421,0.9545454545454546,0.2963871955871582,RO-cfBH,0.3,-0.5281405625211817
0.125,0.7954545454545454,0.005850076675415039,LOO-cfBH,0.1,-2.2328384416970635
0.2711864406779661,0.9772727272727273,0.005841970443725586,LOO-cfBH,0.2,-2.2334406445824886
0.3230769230769231,1.0,0.006018161773681641,LOO-cfBH,0.3,-2.2205361422069463
0.13157894736842105,0.75,0.003866910934448242,cfBH,0.1,-2.412635830803354
0.2833333333333333,0.9772727272727273,0.0037691593170166016,cfBH,0.2,-2.423755505150854
0.3230769230769231,1.0,0.0036668777465820312,cfBH,0.3,-2.435703569142174
0.038461538461538464,0.5681818181818182,0.3037428855895996,RO-cfBH,0.1,-0.517493885526515
0.22448979591836735,0.8636363636363636,0.2929401397705078,RO-cfBH,0.2,-0.5332211155616602
0.2631578947368421,0.9545454545454546,0.2896761894226074,RO-cfBH,0.3,-0.5380872011281453
0.125,0.7954545454545454,0.0060269832611083984,LOO-cfBH,0.1,-2.219900014707358
0.2711864406779661,0.9772727272727273,0.006074190139770508,LOO-cfBH,0.2,-2.2165116175279507
0.3230769230769231,1.0,0.0057599544525146484,LOO-cfBH,0.3,-2.2395809507954967
0.18181818181818182,0.6136363636363636,0.0035309791564941406,cfBH,0.1,-2.4521048460863777
0.2786885245901639,1.0,0.0035789012908935547,cfBH,0.2,-2.4462502796517436
0.30158730158730157,1.0,0.0035300254821777344,cfBH,0.3,-2.452222159561403
0.038461538461538464,0.5681818181818182,0.2918689250946045,RO-cfBH,0.1,-0.5348121413201259
0.22448979591836735,0.8636363636363636,0.291262149810791,RO-cfBH,0.2,-0.5357159492767356
0.2631578947368421,0.9545454545454546,0.29058098793029785,RO-cfBH,0.3,-0.5367328040334156
0.125,0.7954545454545454,0.005860805511474609,LOO-cfBH,0.1,-2.2320426902708004
0.2711864406779661,0.9772727272727273,0.005755901336669922,LOO-cfBH,0.2,-2.239886659020884
0.3230769230769231,1.0,0.005856990814208984,LOO-cfBH,0.3,-2.2323254570957345
0.21621621621621623,0.6590909090909091,0.0035479068756103516,cfBH,0.1,-2.450027787921293
0.27586206896551724,0.9545454545454546,0.0035648345947265625,cfBH,0.2,-2.4479606162368106
0.2413793103448276,1.0,0.0035560131072998047,cfBH,0.3,-2.4490366469095046
0.038461538461538464,0.5681818181818182,0.2900218963623047,RO-cfBH,0.1,-0.5375692120654028
0.22448979591836735,0.8636363636363636,0.2894439697265625,RO-cfBH,0.2,-0.5384354940908184
0.2631578947368421,0.9545454545454546,0.29053831100463867,RO-cfBH,0.3,-0.5367965924960796
0.10256410256410256,0.7954545454545454,0.005815982818603516,LOO-cfBH,0.1,-2.235376885126444
0.2711864406779661,0.9772727272727273,0.00579380989074707,LOO-cfBH,0.2,-2.2370357591761034
0.3230769230769231,1.0,0.0058019161224365234,LOO-cfBH,0.3,-2.2364285540280613
0.18181818181818182,0.8181818181818182,0.0035381317138671875,cfBH,0.1,-2.451226003664578
0.30158730158730157,1.0,0.0035278797149658203,cfBH,0.2,-2.452486230801315
0.3230769230769231,1.0,0.0035660266876220703,cfBH,0.3,-2.447815410952131
0.038461538461538464,0.5681818181818182,0.2888801097869873,RO-cfBH,0.1,-0.5392823595304346
0.22448979591836735,0.8636363636363636,0.2996699810028076,RO-cfBH,0.2,-0.5233567596829721
0.2631578947368421,0.9545454545454546,0.2904629707336426,RO-cfBH,0.3,-0.5369092251706382
0.125,0.7954545454545454,0.005757808685302734,LOO-cfBH,0.1,-2.2397427695200554
0.2711864406779661,0.9772727272727273,0.005894184112548828,LOO-cfBH,0.2,-2.22957630251813
0.3230769230769231,1.0,0.005832195281982422,LOO-cfBH,0.3,-2.2341679427717858
0.23636363636363636,0.9545454545454546,0.0035419464111328125,cfBH,0.1,-2.4507580138758622
0.24561403508771928,0.9772727272727273,0.003545999526977539,cfBH,0.2,-2.4502613266682816
0.30158730158730157,1.0,0.0035381317138671875,cfBH,0.3,-2.451226003664578
0.038461538461538464,0.5681818181818182,0.2890770435333252,RO-cfBH,0.1,-0.5389863955747892
0.22448979591836735,0.8636363636363636,0.2905881404876709,RO-cfBH,0.2,-0.5367221141462661
0.2631578947368421,0.9545454545454546,0.2910799980163574,RO-cfBH,0.3,-0.5359876367102019
0.125,0.7954545454545454,0.005778074264526367,LOO-cfBH,0.1,-2.238216880548808
0.2711864406779661,0.9772727272727273,0.005785942077636719,LOO-cfBH,0.2,-2.2376259183355756
0.3230769230769231,1.0,0.00580596923828125,LOO-cfBH,0.3,-2.2361252695171077
0.19444444444444445,0.6590909090909091,0.0035161972045898438,cfBH,0.1,-2.4539267756735073
0.2786885245901639,1.0,0.0035409927368164062,cfBH,0.2,-2.450874964053465
0.3230769230769231,1.0,0.0035402774810791016,cfBH,0.3,-2.4509626973587504
0.038461538461538464,0.5681818181818182,0.2906148433685303,RO-cfBH,0.1,-0.5366822075589347
0.22448979591836735,0.8636363636363636,0.29402899742126465,RO-cfBH,0.2,-0.5316098369380581
0.2631578947368421,0.9545454545454546,0.2915060520172119,RO-cfBH,0.3,-0.5353524243341424
0.10256410256410256,0.7954545454545454,0.005820035934448242,LOO-cfBH,0.1,-2.2350743338923102
0.2711864406779661,0.9772727272727273,0.005821943283081055,LOO-cfBH,0.2,-2.2349320297396864
0.3230769230769231,1.0,0.005827188491821289,LOO-cfBH,0.3,-2.2345409335772812
0.16666666666666666,0.6818181818181818,0.0035839080810546875,cfBH,0.1,-2.445643137515117
0.2727272727272727,0.9090909090909091,0.0035419464111328125,cfBH,0.2,-2.4507580138758622
0.3230769230769231,1.0,0.0035200119018554688,cfBH,0.3,-2.453455868083967
0.038461538461538464,0.5681818181818182,0.29074931144714355,RO-cfBH,0.1,-0.5364813050949917
0.22448979591836735,0.8636363636363636,0.2896840572357178,RO-cfBH,0.2,-0.5380754055386536
0.2631578947368421,0.9545454545454546,0.29048705101013184,RO-cfBH,0.3,-0.5368732223104383
0.125,0.7954545454545454,0.0057849884033203125,LOO-cfBH,0.1,-2.237697507304979
0.2711864406779661,0.9772727272727273,0.0057981014251708984,LOO-cfBH,0.2,-2.236714191877403
0.3230769230769231,1.0,0.005831003189086914,LOO-cfBH,0.3,-2.234256721054951
0.2903225806451613,1.0,0.0035529136657714844,cfBH,0.1,-2.4494153455460195
0.27586206896551724,0.9545454545454546,0.0035190582275390625,cfBH,0.2,-2.4535735471205635
0.3230769230769231,1.0,0.003551006317138672,cfBH,0.3,-2.449648555100236
0.038461538461538464,0.5681818181818182,0.2900722026824951,RO-cfBH,0.1,-0.537493887191889
